transacao_id,imovel_id,bairro,tipo_imovel,area_m2,quartos,condicao,preco_total,preco_m2,comprador_id,comprador_cnpj,forma_pagamento,ano_transacao,mes_transacao,dias_no_mercado
TX-02142,IMO-02142,Meireles,Apartamento,72,2,Usado,805689.96,11190.14,CPF-02488,,À vista,2023,5,112.0
TX-02143,IMO-02143,Varjota,Apartamento,94,3,Usado,922159.64,9810.21,CPF-01759,,Financiamento,2023,10,137.0
TX-02144,IMO-02144,Edson Queiroz,Apartamento,55,3,Usado,429641.33,7811.66,CPF-06581,,À vista,2022,3,159.0
TX-02145,IMO-02145,Parquelândia,Casa,143,3,Usado,825496.58,5772.7,CPF-02788,,À vista,2022,5,56.0
TX-02146,IMO-02146,Fátima,Apartamento,65,4,Usado,475768.64,7319.52,CPF-04789,,À vista,2022,1,118.0
TX-02147,IMO-02147,Edson Queiroz,Apartamento,109,3,Usado,1155277.81,10598.88,CPF-09018,,À vista,2024,9,5.0
TX-02148,IMO-02148,Parangaba,Apartamento,43,3,Usado,156995.55,3651.06,CPF-00126,,À vista,2024,2,151.0
TX-02149,IMO-02149,Fátima,Apartamento,54,1,Usado,488315.54,9042.88,CPF-01930,,À vista,2024,1,49.0
TX-02150,IMO-02150,Parangaba,Casa,226,2,Usado,1105864.42,4893.21,CPF-09008,CNPJ-08003,À vista,2023,2,95.0
TX-02151,IMO-02151,Varjota,Apartamento,89,3,Novo,1073754.35,12064.66,CPF-09017,,À vista,2023,9,82.0
TX-02152,IMO-02152,Cocó,Casa,197,3,Usado,1972486.91,10012.62,CPF-04262,,À vista,2023,1,211.0
TX-02153,IMO-02153,Fátima,Flat/Studio,31,1,Usado,174033.63,5613.99,CPF-05300,,À vista,2022,2,5.0
TX-02154,IMO-02154,Cocó,Apartamento,48,3,Usado,466927.09,9727.65,CPF-04240,,À vista,2023,1,121.0
TX-02155,IMO-02155,Fátima,Apartamento,30,2,Usado,170579.11,5685.97,CPF-04938,,À vista,2023,8,85.0
TX-02156,IMO-02156,Dionísio Torres,Flat/Studio,21,1,Novo,361232.74,17201.56,CPF-09010,CNPJ-08001,À vista,2023,4,5.0
TX-02157,IMO-02157,Parquelândia,Apartamento,91,3,Usado,416705.95,4579.19,CPF-06730,,À vista,2023,1,22.0
TX-02158,IMO-02158,Luciano Cavalcante,Flat/Studio,36,1,Usado,387397.88,10761.05,CPF-02108,,À vista,2023,3,5.0
TX-02159,IMO-02159,Parangaba,Flat/Studio,34,1,Novo,147094.11,4326.3,CPF-02994,,Financiamento,2024,6,77.0
TX-02160,IMO-02160,Aldeota,Casa,158,4,Usado,1130448.22,7154.74,CPF-05206,,À vista,2024,1,5.0
TX-02161,IMO-02161,Maracanaú,Apartamento,91,4,Usado,320440.08,3521.32,CPF-00307,,À vista,2023,11,162.0
TX-02162,IMO-02162,Maraponga,Apartamento,71,2,Usado,256279.07,3609.56,CPF-07376,,À vista,2023,5,100.0
TX-02163,IMO-02163,Aldeota,Casa,124,4,Usado,1445355.07,11656.09,CPF-01106,,Financiamento,2023,11,229.0
TX-02164,IMO-02164,Cocó,Apartamento,101,2,Usado,1005611.7,9956.55,CPF-02855,,Financiamento,2024,11,65.0
TX-02165,IMO-02165,Maracanaú,Casa,215,4,Novo,631717.75,2938.22,CPF-04495,,À vista,2022,12,63.0
TX-02166,IMO-02166,Meireles,Apartamento,60,1,Novo,770704.62,12845.08,CPF-06072,,Financiamento,2022,12,31.0
TX-02167,IMO-02167,Maracanaú,Apartamento,82,3,Novo,260155.92,3172.63,CPF-01583,,À vista,2022,12,159.0
TX-02168,IMO-02168,Caucaia,Casa,139,4,Novo,499123.35,3590.82,CPF-04347,,Financiamento,2022,2,101.0
TX-02169,IMO-02169,Edson Queiroz,Flat/Studio,33,1,Novo,319003.19,9666.76,CPF-04876,,À vista,2022,12,172.0
TX-02170,IMO-02170,Fátima,Casa,109,3,Usado,1188520.29,10903.86,CPF-09001,,À vista,2024,11,107.0
TX-02171,IMO-02171,Maraponga,Casa,129,3,Novo,674852.91,5231.42,CPF-00412,,Financiamento,2023,6,147.0
TX-02172,IMO-02172,Caucaia,Apartamento,105,3,Usado,476236.42,4535.58,CPF-09010,,À vista,2022,7,127.0
TX-02173,IMO-02173,Luciano Cavalcante,Apartamento,38,2,Usado,260759.08,6862.08,CPF-02925,,À vista,2023,7,86.0
TX-02174,IMO-02174,Maracanaú,Apartamento,90,3,Novo,331631.34,3684.79,CPF-07608,,À vista,2022,5,93.0
TX-02175,IMO-02175,Edson Queiroz,Apartamento,45,3,Novo,421535.14,9367.45,CPF-05960,,À vista,2023,10,67.0
TX-02176,IMO-02176,Papicu,Apartamento,72,3,Usado,583935.71,8110.22,CPF-06604,,À vista,2022,10,71.0
TX-02177,IMO-02177,Parangaba,Apartamento,77,2,Usado,360230.37,4678.32,CPF-07372,,À vista,2024,6,152.0
TX-02178,IMO-02178,Messejana,Casa,129,3,Usado,588205.06,4559.73,CPF-02422,,À vista,2024,3,103.0
TX-02179,IMO-02179,Edson Queiroz,Casa,200,4,Usado,1423804.93,7119.02,CPF-06674,,À vista,2024,8,5.0
TX-02180,IMO-02180,Aquiraz (Beach Park),Casa,147,2,Novo,1075551.47,7316.68,CPF-07053,,Financiamento,2023,9,196.0
TX-02181,IMO-02181,Cocó,Apartamento,51,2,Usado,491919.21,9645.47,CPF-01452,,Financiamento,2023,6,32.0
TX-02182,IMO-02182,Benfica,Flat/Studio,30,1,Usado,129834.28,4327.81,CPF-01769,,Financiamento,2024,1,90.0
TX-02183,IMO-02183,Edson Queiroz,Casa,96,4,Usado,825679.54,8600.83,CPF-04525,,À vista,2024,9,9.0
TX-02184,IMO-02184,Meireles,Casa,165,2,Usado,1695499.72,10275.76,CPF-02285,,À vista,2022,6,5.0
TX-02185,IMO-02185,Centro,Cobertura,184,3,Usado,889252.45,4832.89,CPF-03247,,À vista,2024,10,107.0
TX-02186,IMO-02186,Aquiraz (Beach Park),Flat/Studio,33,1,Usado,216891.63,6572.47,CPF-03437,,Financiamento,2024,3,80.0
TX-02187,IMO-02187,Maracanaú,Apartamento,65,4,Novo,210450.25,3237.7,CPF-02037,,Financiamento,2022,8,122.0
TX-02188,IMO-02188,Parangaba,Apartamento,76,2,Usado,351610.28,4626.45,CPF-04637,,Financiamento,2024,2,42.0
TX-02189,IMO-02189,Edson Queiroz,Apartamento,73,3,Novo,624449.1,8554.1,CPF-07969,,Financiamento,2023,1,162.0
TX-02190,IMO-02190,Caucaia,Apartamento,34,3,Usado,103082.0,3031.82,CPF-03364,,À vista,2023,11,69.0
TX-02191,IMO-02191,Dionísio Torres,Apartamento,75,2,Usado,643967.94,8586.24,CPF-04069,,À vista,2024,5,78.0
TX-02192,IMO-02192,Aldeota,Cobertura,157,4,Novo,2157058.71,13739.23,CPF-06212,,Financiamento,2022,11,123.0
TX-02193,IMO-02193,Parquelândia,Apartamento,87,4,Novo,528449.43,6074.13,CPF-04554,,À vista,2022,12,129.0
TX-02194,IMO-02194,Messejana,Apartamento,116,3,Usado,465118.78,4009.64,CPF-07895,,À vista,2024,10,
TX-02195,IMO-02195,Papicu,Apartamento,61,2,Novo,542067.64,8886.35,CPF-00765,,À vista,2024,1,93.0
TX-02196,IMO-02196,Maraponga,Cobertura,156,4,Usado,620699.59,3978.84,CPF-05618,,À vista,2024,12,33.0
TX-02197,IMO-02197,Benfica,Apartamento,100,4,Usado,501009.28,5010.09,CPF-03967,,À vista,2024,10,88.0
TX-02198,IMO-02198,Maraponga,Cobertura,202,4,Usado,683605.38,3384.19,CPF-00825,,À vista,2023,8,157.0
TX-02199,IMO-02199,Parquelândia,Apartamento,120,4,Usado,860872.94,7173.94,CPF-07624,,À vista,2024,3,5.0
TX-02200,IMO-02200,Parquelândia,Casa,243,4,Novo,1476279.02,6075.22,CPF-00855,,Financiamento,2022,1,5.0
TX-02201,IMO-02201,Fátima,Apartamento,53,3,Novo,384216.45,7249.37,CPF-02755,,À vista,2022,10,121.0
TX-02202,IMO-02202,Messejana,Apartamento,49,2,Novo,222187.47,4534.44,CPF-02407,,À vista,2022,7,137.0
TX-02203,IMO-02203,Messejana,Apartamento,97,4,Novo,460507.07,4747.5,CPF-07799,,À vista,2024,2,127.0
TX-02204,IMO-02204,Edson Queiroz,Flat/Studio,35,1,Usado,214513.24,6128.95,CPF-05719,,À vista,2024,12,98.0
TX-02205,IMO-02205,Messejana,Apartamento,88,2,Usado,409449.35,4652.83,CPF-04828,,À vista,2023,7,79.0
TX-02206,IMO-02206,Aldeota,Casa,154,5,Usado,1698259.22,11027.66,CPF-05254,,À vista,2023,2,125.0
TX-02207,IMO-02207,Messejana,Casa,234,4,Usado,1108728.08,4738.15,CPF-00893,,À vista,2022,4,143.0
TX-02208,IMO-02208,Centro,Casa,212,2,Usado,915113.07,4316.57,CPF-00869,,À vista,2023,8,83.0
TX-02209,IMO-02209,Fátima,Cobertura,200,4,Usado,1186091.45,5930.46,CPF-06975,,À vista,2024,6,161.0
TX-02210,IMO-02210,Caucaia,Casa,149,2,Usado,436674.97,2930.7,CPF-06297,,À vista,2024,2,196.0
TX-02211,IMO-02211,Centro,Apartamento,73,2,Usado,396786.98,5435.44,CPF-03206,,Financiamento,2022,5,56.0
TX-02212,IMO-02212,Maracanaú,Apartamento,37,2,Usado,111315.52,3008.53,CPF-03227,,À vista,2024,8,76.0
TX-02213,IMO-02213,Parangaba,Casa,134,4,Novo,705046.78,5261.54,CPF-05031,,À vista,2024,12,198.0
TX-02214,IMO-02214,Edson Queiroz,Casa,162,4,Novo,1508339.98,9310.74,CPF-07328,,À vista,2023,11,112.0
TX-02215,IMO-02215,Eusébio,Apartamento,50,3,Novo,321694.33,6433.89,CPF-07356,,À vista,2024,12,5.0
TX-02216,IMO-02216,Montese,Apartamento,89,1,Novo,486291.37,5463.95,CPF-06099,,Financiamento,2023,5,159.0
TX-02217,IMO-02217,Cocó,Apartamento,71,3,Novo,940064.13,13240.34,CPF-06338,,Financiamento,2024,2,142.0
TX-02218,IMO-02218,Luciano Cavalcante,Apartamento,92,3,Usado,833120.37,9055.66,CPF-07438,,À vista,2024,1,5.0
TX-02219,IMO-02219,Montese,Apartamento,73,4,Usado,319839.13,4381.36,CPF-01251,,À vista,2024,12,59.0
TX-02220,IMO-02220,Maraponga,Apartamento,83,3,Novo,429548.84,5175.29,CPF-04466,,Financiamento,2022,7,10.0
TX-02221,IMO-02221,Parquelândia,Casa,60,4,Usado,345605.28,5760.09,CPF-07606,,À vista,2023,12,5.0
TX-02222,IMO-02222,Maraponga,Apartamento,95,2,Usado,338534.09,3563.52,CPF-03253,,À vista,2023,9,7.0
TX-02223,IMO-02223,Varjota,Apartamento,89,4,Usado,835229.31,9384.6,CPF-03831,,À vista,2024,12,90.0
TX-02224,IMO-02224,Caucaia,Apartamento,94,3,Usado,255917.27,2722.52,CPF-02063,,Financiamento,2024,9,5.0
TX-02225,IMO-02225,Montese,Cobertura,232,4,Usado,786282.38,3389.15,CPF-06427,,Financiamento,2024,9,52.0
TX-02226,IMO-02226,Parangaba,Apartamento,92,1,Usado,350779.63,3812.82,CPF-03938,,À vista,2022,3,86.0
TX-02227,IMO-02227,Messejana,Casa,211,4,Novo,919512.78,4357.88,CPF-07111,,À vista,2023,11,69.0
TX-02228,IMO-02228,Edson Queiroz,Apartamento,53,3,Novo,454732.09,8579.85,CPF-01620,,Financiamento,2023,3,112.0
TX-02229,IMO-02229,Edson Queiroz,Apartamento,38,2,Novo,375446.1,9880.16,CPF-07759,,À vista,2023,2,186.0
TX-02230,IMO-02230,Meireles,Apartamento,54,4,Novo,811037.33,15019.21,CPF-00908,,Financiamento,2023,12,101.0
TX-02231,IMO-02231,Centro,Apartamento,37,2,Novo,264445.38,7147.17,CPF-00995,,À vista,2022,3,197.0
TX-02232,IMO-02232,Caucaia,Apartamento,41,1,Usado,102175.07,2492.07,CPF-05991,,À vista,2023,8,117.0
TX-02233,IMO-02233,Caucaia,Apartamento,67,2,Novo,242363.82,3617.37,CPF-03275,,À vista,2023,3,88.0
TX-02234,IMO-02234,Eusébio,Flat/Studio,37,1,Novo,225923.36,6106.04,CPF-05665,,À vista,2022,6,82.0
TX-02235,IMO-02235,Montese,Apartamento,67,2,Novo,384846.15,5743.97,CPF-02129,,Financiamento,2024,12,168.0
TX-02236,IMO-02236,Parquelândia,Apartamento,111,3,Novo,690187.39,6217.9,CPF-04287,,À vista,2023,11,
TX-02237,IMO-02237,Cocó,Casa,196,3,Usado,2057727.04,10498.61,CPF-07705,,À vista,2024,7,63.0
TX-02238,IMO-02238,Centro,Apartamento,96,3,Usado,646582.12,6735.23,CPF-00580,,À vista,2024,5,188.0
TX-02239,IMO-02239,Maraponga,Casa,182,3,Usado,801733.45,4405.13,CPF-07198,,À vista,2023,8,
TX-02240,IMO-02240,Montese,Apartamento,54,2,Usado,248076.83,4594.02,CPF-06481,,Financiamento,2023,11,25.0
TX-02241,IMO-02241,Varjota,Casa,141,5,Usado,789343.22,5598.18,CPF-00545,,À vista,2023,4,89.0
TX-02242,IMO-02242,Aldeota,Apartamento,45,1,Novo,565151.27,12558.92,CPF-00561,,À vista,2022,7,86.0
TX-02243,IMO-02243,Aldeota,Apartamento,78,1,Usado,1262049.75,16180.12,CPF-09002,,À vista,2024,1,117.0
TX-02244,IMO-02244,Benfica,Apartamento,69,3,Usado,304436.38,4412.12,CPF-07138,,À vista,2023,11,79.0
TX-02245,IMO-02245,Benfica,Casa,177,2,Usado,979795.78,5535.57,CPF-05924,,Financiamento,2024,11,50.0
TX-02246,IMO-02246,Caucaia,Apartamento,99,3,Usado,295425.95,2984.1,CPF-07630,,Financiamento,2023,3,48.0
TX-02247,IMO-02247,Caucaia,Flat/Studio,45,1,Novo,172640.12,3836.45,CPF-06244,,Financiamento,2022,3,45.0
TX-02248,IMO-02248,Maraponga,Cobertura,194,4,Usado,750637.58,3869.27,CPF-02731,,À vista,2024,8,7.0
TX-02249,IMO-02249,Messejana,Flat/Studio,39,1,Usado,127325.32,3264.75,CPF-00141,,À vista,2023,3,41.0
TX-02250,IMO-02250,Parquelândia,Apartamento,67,4,Usado,361207.51,5391.16,CPF-02025,,À vista,2022,4,143.0
TX-02251,IMO-02251,Dionísio Torres,Flat/Studio,50,1,Novo,460142.58,9202.85,CPF-07146,,À vista,2022,5,
TX-02252,IMO-02252,Aldeota,Apartamento,81,2,Usado,1012676.14,12502.17,CPF-03204,,À vista,2023,3,53.0
TX-02253,IMO-02253,Luciano Cavalcante,Apartamento,97,4,Usado,905127.79,9331.21,CPF-00637,,À vista,2024,12,68.0
TX-02254,IMO-02254,Parangaba,Flat/Studio,41,1,Novo,172207.19,4200.18,CPF-04282,,Financiamento,2022,6,76.0
TX-02255,IMO-02255,Centro,Apartamento,33,2,Usado,185904.31,5633.46,CPF-04241,,À vista,2023,12,171.0
TX-02256,IMO-02256,Cocó,Apartamento,95,3,Usado,1011744.34,10649.94,CPF-03358,,À vista,2023,1,5.0
TX-02257,IMO-02257,Fátima,Apartamento,59,3,Usado,432130.14,7324.24,CPF-01247,,À vista,2023,5,49.0
TX-02258,IMO-02258,Caucaia,Apartamento,44,3,Novo,183090.93,4161.16,CPF-04135,,À vista,2022,9,138.0
TX-02259,IMO-02259,Papicu,Apartamento,60,3,Usado,322421.39,5373.69,CPF-02054,,À vista,2024,9,41.0
TX-02260,IMO-02260,Eusébio,Apartamento,30,3,Usado,158027.79,5267.59,CPF-05025,,À vista,2022,10,19.0
TX-02261,IMO-02261,Varjota,Flat/Studio,42,1,Usado,310980.73,7404.3,CPF-03294,,Financiamento,2023,9,126.0
TX-02262,IMO-02262,Maraponga,Apartamento,95,4,Usado,457123.1,4811.82,CPF-04939,,À vista,2022,12,144.0
TX-02263,IMO-02263,Meireles,Casa,131,4,Novo,2145617.46,16378.76,CPF-05192,,Financiamento,2024,7,122.0
TX-02264,IMO-02264,Centro,Apartamento,51,4,Novo,436329.3,8555.48,CPF-09018,,À vista,2022,4,108.0
TX-02265,IMO-02265,Parquelândia,Apartamento,30,2,Novo,204197.27,6806.58,CPF-06599,,À vista,2024,8,108.0
TX-02266,IMO-02266,Papicu,Apartamento,72,2,Usado,434562.87,6035.6,CPF-05815,,À vista,2022,11,70.0
TX-02267,IMO-02267,Centro,Apartamento,83,3,Usado,467830.39,5636.51,CPF-05606,,Financiamento,2023,5,53.0
TX-02268,IMO-02268,Aquiraz (Beach Park),Flat/Studio,33,1,Usado,259841.5,7873.98,CPF-07674,,À vista,2023,12,134.0
TX-02269,IMO-02269,Centro,Apartamento,30,1,Usado,166950.22,5565.01,CPF-04665,,Financiamento,2022,12,85.0
TX-02270,IMO-02270,Luciano Cavalcante,Apartamento,35,1,Usado,278882.5,7968.07,CPF-02098,,À vista,2023,6,80.0
TX-02271,IMO-02271,Cocó,Apartamento,65,3,Usado,653939.59,10060.61,CPF-04760,,Financiamento,2022,9,35.0
TX-02272,IMO-02272,Centro,Flat/Studio,28,1,Usado,112560.42,4020.01,CPF-01291,,À vista,2024,8,28.0
TX-02273,IMO-02273,Aquiraz (Beach Park),Apartamento,45,3,Novo,427854.66,9507.88,CPF-00218,,À vista,2023,5,47.0
TX-02274,IMO-02274,Aquiraz (Beach Park),Cobertura,285,3,Novo,2614141.08,9172.42,CPF-04828,,À vista,2024,1,118.0
TX-02275,IMO-02275,Parquelândia,Casa,141,4,Usado,766991.48,5439.66,CPF-04012,,À vista,2023,7,195.0
TX-02276,IMO-02276,Messejana,Apartamento,69,1,Novo,306689.98,4444.78,CPF-05041,,À vista,2022,8,
TX-02277,IMO-02277,Meireles,Flat/Studio,29,1,Usado,383636.61,13228.85,CPF-06105,,À vista,2023,4,92.0
TX-02278,IMO-02278,Parquelândia,Apartamento,86,3,Novo,558626.91,6495.66,CPF-00463,,À vista,2024,6,130.0
TX-02279,IMO-02279,Fátima,Apartamento,71,2,Novo,639971.71,9013.69,CPF-01467,,À vista,2023,12,200.0
TX-02280,IMO-02280,Montese,Apartamento,111,3,Usado,546054.28,4919.41,CPF-06124,,Financiamento,2023,5,51.0
TX-02281,IMO-02281,Luciano Cavalcante,Casa,183,2,Novo,1637461.37,8947.88,CPF-06110,,À vista,2024,9,213.0
TX-02282,IMO-02282,Meireles,Casa,127,3,Novo,1990996.87,15677.14,CPF-02619,,Financiamento,2024,11,37.0
TX-02283,IMO-02283,Messejana,Cobertura,217,4,Novo,995317.97,4586.72,CPF-06677,,Financiamento,2023,4,167.0
TX-02284,IMO-02284,Parangaba,Apartamento,92,1,Usado,278410.98,3026.21,CPF-07783,,À vista,2023,3,67.0
TX-02285,IMO-02285,Eusébio,Casa,72,5,Usado,407497.42,5659.69,CPF-02872,,À vista,2023,12,99.0
TX-02286,IMO-02286,Edson Queiroz,Casa,173,3,Novo,1749359.31,10111.9,CPF-04247,,Financiamento,2024,12,62.0
TX-02287,IMO-02287,Centro,Flat/Studio,31,1,Novo,196284.56,6331.76,CPF-05520,,À vista,2024,2,58.0
TX-02288,IMO-02288,Maraponga,Casa,176,4,Usado,756721.96,4299.56,CPF-01608,,Financiamento,2022,2,73.0
TX-02289,IMO-02289,Maraponga,Apartamento,76,3,Novo,556804.06,7326.37,CPF-09007,,À vista,2024,7,151.0
TX-02290,IMO-02290,Messejana,Cobertura,120,3,Usado,287041.32,2392.01,CPF-00811,,À vista,2023,5,29.0
TX-02291,IMO-02291,Maracanaú,Casa,60,4,Novo,200148.61,3335.81,CPF-01895,,À vista,2024,6,65.0
TX-02292,IMO-02292,Aldeota,Apartamento,63,3,Usado,712854.78,11315.16,CPF-06424,,Financiamento,2024,12,109.0
TX-02293,IMO-02293,Maraponga,Casa,169,4,Novo,687667.7,4069.04,CPF-06328,,À vista,2022,2,13.0
TX-02294,IMO-02294,Edson Queiroz,Apartamento,99,2,Usado,528246.02,5335.82,CPF-00857,,À vista,2023,10,238.0
TX-02295,IMO-02295,Caucaia,Casa,144,2,Usado,461716.92,3206.37,CPF-07285,,À vista,2022,7,77.0
TX-02296,IMO-02296,Parquelândia,Casa,133,3,Usado,700522.22,5267.08,CPF-04606,,Financiamento,2023,8,
TX-02297,IMO-02297,Benfica,Apartamento,113,4,Novo,620098.6,5487.6,CPF-00323,,Financiamento,2024,11,51.0
TX-02298,IMO-02298,Dionísio Torres,Apartamento,65,4,Novo,656375.21,10098.08,CPF-07588,,Financiamento,2024,4,100.0
TX-02299,IMO-02299,Caucaia,Apartamento,103,1,Novo,292877.46,2843.47,CPF-03382,,À vista,2024,1,77.0
TX-02300,IMO-02300,Aquiraz (Beach Park),Casa,92,2,Usado,530934.09,5771.02,CPF-07886,,À vista,2024,1,229.0
TX-02301,IMO-02301,Benfica,Apartamento,76,2,Novo,481503.96,6335.58,CPF-02709,,Financiamento,2023,3,155.0
TX-02302,IMO-02302,Dionísio Torres,Apartamento,68,3,Novo,632214.42,9297.27,CPF-06278,,À vista,2022,7,40.0
TX-02303,IMO-02303,Messejana,Apartamento,62,3,Novo,272751.27,4399.21,CPF-04742,,À vista,2023,3,138.0
TX-02304,IMO-02304,Edson Queiroz,Apartamento,77,4,Usado,450416.17,5849.56,CPF-07349,,À vista,2022,9,135.0
TX-02305,IMO-02305,Fátima,Cobertura,173,5,Usado,1347150.39,7787.0,CPF-06242,,À vista,2022,6,
TX-02306,IMO-02306,Aldeota,Casa,95,4,Usado,927877.62,9767.13,CPF-06581,,Financiamento,2023,12,38.0
TX-02307,IMO-02307,Benfica,Apartamento,86,3,Usado,273631.58,3181.76,CPF-03743,,À vista,2023,10,166.0
TX-02308,IMO-02308,Cocó,Apartamento,50,4,Usado,544431.6,10888.63,CPF-00454,,À vista,2024,1,232.0
TX-02309,IMO-02309,Montese,Apartamento,113,2,Usado,571835.77,5060.49,CPF-07800,,À vista,2022,4,220.0
TX-02310,IMO-02310,Eusébio,Casa,163,3,Usado,1072622.5,6580.51,CPF-06224,,À vista,2022,1,126.0
TX-02311,IMO-02311,Aldeota,Apartamento,30,2,Usado,309184.94,10306.16,CPF-06264,,Financiamento,2022,5,118.0
TX-02312,IMO-02312,Aldeota,Casa,172,3,Usado,1636573.4,9514.96,CPF-04267,,À vista,2023,5,141.0
TX-02313,IMO-02313,Benfica,Apartamento,75,3,Usado,451556.04,6020.75,CPF-02453,,À vista,2022,2,75.0
TX-02314,IMO-02314,Eusébio,Casa,272,4,Usado,1311025.94,4819.95,CPF-02235,,Financiamento,2022,11,55.0
TX-02315,IMO-02315,Eusébio,Flat/Studio,39,1,Usado,167448.28,4293.55,CPF-05151,,Financiamento,2023,7,5.0
TX-02316,IMO-02316,Caucaia,Apartamento,74,3,Usado,199043.35,2689.78,CPF-01342,,À vista,2024,6,116.0
TX-02317,IMO-02317,Edson Queiroz,Apartamento,116,3,Usado,354507.87,3056.1,CPF-07179,,À vista,2023,1,5.0
TX-02318,IMO-02318,Fátima,Apartamento,91,2,Usado,669034.42,7352.03,CPF-07212,,Financiamento,2023,5,41.0
TX-02319,IMO-02319,Aldeota,Flat/Studio,24,1,Usado,257706.72,10737.78,CPF-03854,,Financiamento,2024,1,13.0
TX-02320,IMO-02320,Centro,Apartamento,78,3,Usado,444048.24,5692.93,CPF-07746,,À vista,2023,12,8.0
TX-02321,IMO-02321,Eusébio,Apartamento,85,3,Usado,332271.18,3909.07,CPF-07401,,À vista,2023,2,120.0
TX-02322,IMO-02322,Maracanaú,Apartamento,83,1,Usado,167052.09,2012.68,CPF-01243,,À vista,2024,2,44.0
TX-02323,IMO-02323,Papicu,Apartamento,48,1,Novo,368054.16,7667.8,CPF-07521,,Financiamento,2023,6,51.0
TX-02324,IMO-02324,Luciano Cavalcante,Apartamento,92,2,Usado,759301.56,8253.28,CPF-07146,,À vista,2024,2,147.0
TX-02325,IMO-02325,Papicu,Apartamento,81,3,Usado,601768.52,7429.24,CPF-06994,,À vista,2023,8,28.0
TX-02326,IMO-02326,Benfica,Casa,111,4,Usado,601477.43,5418.72,CPF-02825,,À vista,2023,4,
TX-02327,IMO-02327,Montese,Apartamento,89,4,Usado,494659.86,5557.98,CPF-04101,,À vista,2023,9,128.0
TX-02328,IMO-02328,Caucaia,Apartamento,72,3,Usado,215215.0,2989.1,CPF-02540,,Financiamento,2023,11,151.0
TX-02329,IMO-02329,Maracanaú,Flat/Studio,29,1,Usado,65499.88,2258.62,CPF-03045,,À vista,2022,1,22.0
TX-02330,IMO-02330,Fátima,Casa,174,3,Usado,949404.09,5456.35,CPF-03857,,À vista,2024,3,154.0
TX-02331,IMO-02331,Cocó,Casa,152,4,Novo,2357832.77,15512.06,CPF-09001,,À vista,2024,5,66.0
TX-02332,IMO-02332,Maracanaú,Casa,95,3,Novo,394584.7,4153.52,CPF-00783,,Financiamento,2024,8,92.0
TX-02333,IMO-02333,Montese,Casa,95,3,Novo,491627.87,5175.03,CPF-06494,,Financiamento,2024,10,5.0
TX-02334,IMO-02334,Aldeota,Apartamento,38,3,Novo,528960.61,13920.02,CPF-00240,,À vista,2023,4,84.0
TX-02335,IMO-02335,Papicu,Apartamento,135,3,Usado,1032562.34,7648.61,CPF-03543,,À vista,2022,8,114.0
TX-02336,IMO-02336,Benfica,Cobertura,192,4,Usado,1033716.04,5383.94,CPF-05544,,À vista,2024,4,117.0
TX-02337,IMO-02337,Centro,Cobertura,143,4,Usado,752644.35,5263.25,CPF-01921,,À vista,2022,8,88.0
TX-02338,IMO-02338,Caucaia,Casa,148,3,Novo,585921.46,3958.93,CPF-00475,,À vista,2022,6,155.0
TX-02339,IMO-02339,Varjota,Apartamento,62,2,Usado,468442.18,7555.52,CPF-04540,,Financiamento,2022,5,119.0
TX-02340,IMO-02340,Meireles,Casa,119,3,Usado,956312.15,8036.24,CPF-00080,,Financiamento,2023,1,5.0
TX-02341,IMO-02341,Varjota,Apartamento,50,1,Usado,450481.78,9009.64,CPF-04649,,À vista,2024,5,142.0
TX-02342,IMO-02342,Varjota,Apartamento,70,4,Novo,642366.41,9176.66,CPF-07547,,Financiamento,2024,3,24.0
TX-02343,IMO-02343,Fátima,Cobertura,196,4,Usado,1598649.18,8156.37,CPF-02922,,À vista,2022,7,13.0
TX-02344,IMO-02344,Montese,Flat/Studio,33,1,Usado,148638.84,4504.21,CPF-06170,,À vista,2024,9,159.0
TX-02345,IMO-02345,Edson Queiroz,Casa,60,4,Novo,759576.52,12659.61,CPF-09005,,À vista,2023,9,211.0
TX-02346,IMO-02346,Edson Queiroz,Apartamento,72,4,Novo,625728.43,8690.67,CPF-05049,,À vista,2023,12,
TX-02347,IMO-02347,Aldeota,Casa,99,3,Usado,1036967.81,10474.42,CPF-07927,,Financiamento,2024,8,5.0
TX-02348,IMO-02348,Fátima,Apartamento,92,3,Novo,747677.85,8126.93,CPF-02144,,Financiamento,2022,7,372.0
TX-02349,IMO-02349,Benfica,Apartamento,115,3,Usado,564474.49,4908.47,CPF-07731,,À vista,2023,8,146.0
TX-02350,IMO-02350,Edson Queiroz,Casa,190,3,Usado,1450110.32,7632.16,CPF-02347,,À vista,2023,2,141.0
TX-02351,IMO-02351,Cocó,Casa,185,5,Usado,1748306.06,9450.3,CPF-04215,,À vista,2022,3,182.0
TX-02352,IMO-02352,Aldeota,Casa,224,4,Usado,2678582.21,11957.96,CPF-01724,,Financiamento,2024,10,5.0
TX-02353,IMO-02353,Maraponga,Apartamento,131,4,Usado,629751.27,4807.26,CPF-07384,,À vista,2023,4,5.0
TX-02354,IMO-02354,Centro,Apartamento,92,1,Usado,482598.68,5245.64,CPF-02376,,À vista,2023,11,47.0
TX-02355,IMO-02355,Edson Queiroz,Cobertura,164,4,Usado,1504784.25,9175.51,CPF-02893,,À vista,2022,2,14.0
TX-02356,IMO-02356,Luciano Cavalcante,Casa,206,4,Novo,2029047.51,9849.75,CPF-03243,,À vista,2022,6,5.0
